district,democrat,republican,other,state,year,target
80,0.0,1.0,0.0,florida,2016,0
81,1.0,0.0,0.0,florida,2016,1
82,31017.0,52276.0,0.0,florida,2016,0
83,37999.0,45345.0,0.0,florida,2016,0
84,1.0,0.0,0.0,florida,2016,1
85,36675.0,49936.0,0.0,florida,2016,0
86,42168.0,31047.0,0.0,florida,2016,1
87,1.0,0.0,0.0,florida,2016,1
88,1.0,0.0,0.0,florida,2016,1
89,0.0,1.0,0.0,florida,2016,0
9,53535.0,41816.0,0.0,florida,2016,1
90,50873.0,0.0,13088.0,florida,2016,1
91,1.0,0.0,0.0,florida,2016,1
92,1.0,0.0,0.0,florida,2016,1
93,38743.0,45232.0,0.0,florida,2016,0
94,1.0,0.0,0.0,florida,2016,1
95,1.0,0.0,0.0,florida,2016,1
96,1.0,0.0,0.0,florida,2016,1
97,1.0,0.0,0.0,florida,2016,1
98,1.0,0.0,0.0,florida,2016,1
99,1.0,0.0,0.0,florida,2016,1
1,0.0,15786.0,0.0,georgia,2016,0
10,0.0,18168.0,0.0,georgia,2016,0
100,11180.0,0.0,0.0,georgia,2016,1
101,10671.0,10211.0,0.0,georgia,2016,1
102,9567.0,12124.0,0.0,georgia,2016,0
103,0.0,23755.0,0.0,georgia,2016,0
104,0.0,19776.0,0.0,georgia,2016,0
105,12189.0,12411.0,0.0,georgia,2016,0
106,0.0,17835.0,0.0,georgia,2016,0
107,0.0,15861.0,0.0,georgia,2016,0
108,10524.0,11704.0,0.0,georgia,2016,0
109,11389.0,15507.0,0.0,georgia,2016,0
11,3313.0,18000.0,0.0,georgia,2016,0
110,0.0,18003.0,0.0,georgia,2016,0
111,13542.0,14488.0,0.0,georgia,2016,0
112,0.0,21718.0,0.0,georgia,2016,0
113,18834.0,0.0,0.0,georgia,2016,1
114,0.0,22186.0,0.0,georgia,2016,0
115,0.0,20644.0,0.0,georgia,2016,0
116,0.0,19144.0,0.0,georgia,2016,0
117,0.0,18374.0,0.0,georgia,2016,0
118,16223.0,0.0,0.0,georgia,2016,1
119,0.0,19055.0,0.0,georgia,2016,0
12,0.0,15880.0,0.0,georgia,2016,0
120,0.0,20350.0,0.0,georgia,2016,0
121,0.0,20582.0,0.0,georgia,2016,0
122,0.0,26914.0,0.0,georgia,2016,0
123,0.0,21619.0,0.0,georgia,2016,0
124,14751.0,0.0,0.0,georgia,2016,1
125,15120.0,0.0,0.0,georgia,2016,1
126,19051.0,0.0,0.0,georgia,2016,1
127,15251.0,0.0,0.0,georgia,2016,1
128,15747.0,0.0,0.0,georgia,2016,1
129,0.0,18206.0,0.0,georgia,2016,0
13,0.0,14476.0,0.0,georgia,2016,0
130,0.0,16655.0,0.0,georgia,2016,0
131,0.0,18712.0,0.0,georgia,2016,0
132,9750.0,8402.0,0.0,georgia,2016,1
133,0.0,21688.0,0.0,georgia,2016,0
134,0.0,19445.0,0.0,georgia,2016,0
135,10991.0,0.0,0.0,georgia,2016,1
136,16662.0,0.0,0.0,georgia,2016,1
137,19076.0,0.0,0.0,georgia,2016,1
138,7917.0,7661.0,0.0,georgia,2016,1
139,12880.0,0.0,0.0,georgia,2016,1
14,0.0,18677.0,0.0,georgia,2016,0
140,0.0,16361.0,0.0,georgia,2016,0
141,0.0,22703.0,0.0,georgia,2016,0
142,16124.0,0.0,0.0,georgia,2016,1
143,15528.0,0.0,0.0,georgia,2016,1
144,7305.0,15288.0,0.0,georgia,2016,0
145,8316.0,10834.0,0.0,georgia,2016,0
146,0.0,21346.0,0.0,georgia,2016,0
147,0.0,14923.0,0.0,georgia,2016,0
148,0.0,15059.0,0.0,georgia,2016,0
149,0.0,11622.0,0.0,georgia,2016,0
15,4849.0,15182.0,0.0,georgia,2016,0
150,0.0,17084.0,0.0,georgia,2016,0
151,0.0,12675.0,7726.0,georgia,2016,0
152,0.0,20251.0,0.0,georgia,2016,0
153,14841.0,0.0,0.0,georgia,2016,1
154,17073.0,0.0,0.0,georgia,2016,1
155,0.0,16499.0,0.0,georgia,2016,0
156,0.0,15485.0,0.0,georgia,2016,0
157,0.0,13009.0,0.0,georgia,2016,0
158,0.0,15425.0,0.0,georgia,2016,0
159,0.0,17513.0,0.0,georgia,2016,0
16,0.0,17296.0,0.0,georgia,2016,0
160,5292.0,12807.0,0.0,georgia,2016,0
161,0.0,20835.0,0.0,georgia,2016,0
162,15092.0,0.0,0.0,georgia,2016,1
163,15649.0,0.0,0.0,georgia,2016,1
164,0.0,14973.0,0.0,georgia,2016,0
165,18197.0,0.0,0.0,georgia,2016,1
166,0.0,26255.0,0.0,georgia,2016,0
167,0.0,16871.0,0.0,georgia,2016,0
168,12939.0,0.0,0.0,georgia,2016,1
169,0.0,13521.0,0.0,georgia,2016,0
17,0.0,20415.0,0.0,georgia,2016,0
170,0.0,15558.0,0.0,georgia,2016,0
171,0.0,14662.0,0.0,georgia,2016,0
172,0.0,12898.0,0.0,georgia,2016,0
173,8021.0,12578.0,0.0,georgia,2016,0
174,0.0,15128.0,0.0,georgia,2016,0
175,0.0,19531.0,0.0,georgia,2016,0
176,0.0,14891.0,0.0,georgia,2016,0
177,9226.0,5104.0,0.0,georgia,2016,1
178,0.0,17354.0,0.0,georgia,2016,0
179,0.0,17055.0,0.0,georgia,2016,0
18,0.0,16474.0,0.0,georgia,2016,0
180,0.0,16168.0,0.0,georgia,2016,0
19,0.0,19802.0,0.0,georgia,2016,0
2,0.0,17938.0,0.0,georgia,2016,0
20,0.0,23543.0,0.0,georgia,2016,0
21,0.0,23967.0,0.0,georgia,2016,0
22,5216.0,25794.0,0.0,georgia,2016,0
23,0.0,20944.0,0.0,georgia,2016,0
24,0.0,25996.0,0.0,georgia,2016,0
25,0.0,26162.0,0.0,georgia,2016,0
26,0.0,26386.0,0.0,georgia,2016,0
27,0.0,19469.0,0.0,georgia,2016,0
28,0.0,17925.0,0.0,georgia,2016,0
29,0.0,12733.0,0.0,georgia,2016,0
3,0.0,19071.0,0.0,georgia,2016,0
30,5302.0,15115.0,0.0,georgia,2016,0
31,0.0,21810.0,0.0,georgia,2016,0
32,0.0,18783.0,0.0,georgia,2016,0
33,0.0,19190.0,0.0,georgia,2016,0
34,9050.0,15886.0,0.0,georgia,2016,0
35,0.0,18901.0,0.0,georgia,2016,0
36,0.0,26807.0,0.0,georgia,2016,0
37,10567.0,13965.0,0.0,georgia,2016,0
38,19547.0,0.0,0.0,georgia,2016,1
39,18097.0,0.0,0.0,georgia,2016,1
4,0.0,11335.0,0.0,georgia,2016,0
40,13781.0,15863.0,0.0,georgia,2016,0
41,13843.0,0.0,0.0,georgia,2016,1
42,11384.0,4157.0,0.0,georgia,2016,1
43,0.0,20889.0,0.0,georgia,2016,0
44,0.0,21759.0,0.0,georgia,2016,0
45,0.0,24907.0,0.0,georgia,2016,0
46,0.0,24736.0,0.0,georgia,2016,0
47,0.0,23622.0,0.0,georgia,2016,0
48,0.0,17886.0,0.0,georgia,2016,0
49,0.0,20599.0,0.0,georgia,2016,0
5,0.0,14813.0,0.0,georgia,2016,0
50,0.0,17802.0,0.0,georgia,2016,0
51,0.0,19210.0,0.0,georgia,2016,0
52,0.0,21263.0,0.0,georgia,2016,0
53,20617.0,0.0,0.0,georgia,2016,1
54,11472.0,17620.0,0.0,georgia,2016,0
55,23111.0,0.0,0.0,georgia,2016,1
56,16683.0,0.0,0.0,georgia,2016,1
57,23832.0,0.0,0.0,georgia,2016,1
58,23287.0,0.0,0.0,georgia,2016,1
59,20276.0,0.0,0.0,georgia,2016,1
6,0.0,14654.0,0.0,georgia,2016,0
60,15824.0,1443.0,0.0,georgia,2016,1
61,20473.0,0.0,0.0,georgia,2016,1
62,23562.0,0.0,0.0,georgia,2016,1
63,21252.0,0.0,0.0,georgia,2016,1
64,21251.0,0.0,0.0,georgia,2016,1
65,19109.0,4190.0,0.0,georgia,2016,1
66,14030.0,9855.0,0.0,georgia,2016,1
67,0.0,19037.0,0.0,georgia,2016,0
68,0.0,19500.0,0.0,georgia,2016,0
69,0.0,19212.0,0.0,georgia,2016,0
7,0.0,21666.0,0.0,georgia,2016,0
70,0.0,20682.0,0.0,georgia,2016,0
71,6933.0,20361.0,0.0,georgia,2016,0
72,0.0,26801.0,0.0,georgia,2016,0
73,8610.0,15661.0,0.0,georgia,2016,0
74,14995.0,0.0,0.0,georgia,2016,1
75,18063.0,0.0,0.0,georgia,2016,1
76,19734.0,0.0,0.0,georgia,2016,1
77,15848.0,0.0,0.0,georgia,2016,1
78,19294.0,0.0,0.0,georgia,2016,1
79,0.0,18108.0,0.0,georgia,2016,0
8,0.0,24824.0,0.0,georgia,2016,0
80,12100.0,12386.0,0.0,georgia,2016,0
81,9921.0,6912.0,0.0,georgia,2016,1
82,18185.0,0.0,0.0,georgia,2016,1
83,24122.0,0.0,0.0,georgia,2016,1
84,25287.0,0.0,0.0,georgia,2016,1
85,17927.0,0.0,0.0,georgia,2016,1
86,19124.0,0.0,0.0,georgia,2016,1
87,21595.0,0.0,0.0,georgia,2016,1
88,19003.0,0.0,0.0,georgia,2016,1
89,26039.0,0.0,0.0,georgia,2016,1
9,0.0,21293.0,0.0,georgia,2016,0
90,22924.0,0.0,0.0,georgia,2016,1
91,18161.0,6973.0,0.0,georgia,2016,1
92,16486.0,0.0,0.0,georgia,2016,1
93,22741.0,0.0,0.0,georgia,2016,1
94,21399.0,0.0,0.0,georgia,2016,1
95,0.0,18293.0,0.0,georgia,2016,0
96,8626.0,5281.0,0.0,georgia,2016,1
97,0.0,20171.0,0.0,georgia,2016,0
98,0.0,19463.0,0.0,georgia,2016,0
99,8068.0,0.0,0.0,georgia,2016,1
1,7492.0,1921.0,0.0,hawaii,2016,1
10,4716.0,1700.0,0.0,hawaii,2016,1
11,5835.0,2501.0,0.0,hawaii,2016,1
12,1.0,0.0,0.0,hawaii,2016,1
13,5824.0,0.0,2773.0,hawaii,2016,1
14,6057.0,2301.0,0.0,hawaii,2016,1
15,1.0,0.0,0.0,hawaii,2016,1
16,6088.0,1934.0,0.0,hawaii,2016,1
17,2858.0,8260.0,0.0,hawaii,2016,0
18,1.0,0.0,0.0,hawaii,2016,1
19,5876.0,1982.0,1173.0,hawaii,2016,1
2,1.0,0.0,1.0,hawaii,2016,1
20,6466.0,2781.0,0.0,hawaii,2016,1
21,1.0,0.0,0.0,hawaii,2016,1
22,4214.0,2225.0,0.0,hawaii,2016,1
23,1.0,0.0,0.0,hawaii,2016,1
24,5505.0,1633.0,659.0,hawaii,2016,1
25,1.0,0.0,0.0,hawaii,2016,1
26,1.0,0.0,0.0,hawaii,2016,1
27,1.0,0.0,0.0,hawaii,2016,1
28,3922.0,1239.0,0.0,hawaii,2016,1
29,2989.0,883.0,0.0,hawaii,2016,1
3,6184.0,0.0,813.0,hawaii,2016,1
30,1.0,0.0,0.0,hawaii,2016,1
31,4170.0,1787.0,0.0,hawaii,2016,1
32,1.0,0.0,0.0,hawaii,2016,1
33,1.0,0.0,0.0,hawaii,2016,1
34,5611.0,4197.0,0.0,hawaii,2016,1
35,4143.0,2013.0,0.0,hawaii,2016,1
36,3274.0,6792.0,0.0,hawaii,2016,0
37,8039.0,2454.0,0.0,hawaii,2016,1
38,1.0,0.0,0.0,hawaii,2016,1
39,1.0,0.0,0.0,hawaii,2016,1
4,5846.0,0.0,1247.0,hawaii,2016,1
40,2485.0,3528.0,0.0,hawaii,2016,0
41,4289.0,2905.0,0.0,hawaii,2016,1
42,1.0,0.0,0.0,hawaii,2016,1
43,1932.0,3859.0,0.0,hawaii,2016,0
44,3346.0,1991.0,0.0,hawaii,2016,1
45,0.0,1.0,0.0,hawaii,2016,0
46,4806.0,1277.0,0.0,hawaii,2016,1
47,3542.0,3434.0,0.0,hawaii,2016,1
48,1.0,0.0,0.0,hawaii,2016,1
49,1.0,0.0,0.0,hawaii,2016,1
5,6176.0,0.0,1766.0,hawaii,2016,1
50,0.0,1.0,0.0,hawaii,2016,0
51,1.0,0.0,0.0,hawaii,2016,1
6,6013.0,2896.0,0.0,hawaii,2016,1
7,5934.0,3581.0,0.0,hawaii,2016,1
8,6514.0,2575.0,0.0,hawaii,2016,1
9,1.0,0.0,0.0,hawaii,2016,1
1,1.0,0.0,0.0,illinois,2016,1
10,35858.0,6911.0,0.0,illinois,2016,1
100,0.0,1.0,0.0,illinois,2016,0
101,13661.0,41728.0,0.0,illinois,2016,0
102,0.0,1.0,0.0,illinois,2016,0
103,1.0,0.0,0.0,illinois,2016,1
104,0.0,1.0,0.0,illinois,2016,0
105,0.0,1.0,0.0,illinois,2016,0
106,0.0,1.0,0.0,illinois,2016,0
107,0.0,1.0,0.0,illinois,2016,0
108,0.0,1.0,0.0,illinois,2016,0
109,0.0,1.0,0.0,illinois,2016,0
11,38028.0,15115.0,0.0,illinois,2016,1
110,16121.0,29398.0,0.0,illinois,2016,0
111,24808.0,22353.0,0.0,illinois,2016,1
112,27594.0,25875.0,0.0,illinois,2016,1
113,26816.0,18536.0,0.0,illinois,2016,1
114,26029.0,19492.0,0.0,illinois,2016,1
115,21626.0,26454.0,0.0,illinois,2016,0
116,1.0,0.0,0.0,illinois,2016,1
117,24032.0,26946.0,0.0,illinois,2016,0
118,26836.0,19108.0,0.0,illinois,2016,1
12,43858.0,14161.0,0.0,illinois,2016,1
13,1.0,0.0,0.0,illinois,2016,1
14,35989.0,0.0,0.0,illinois,2016,1
15,25586.0,16030.0,0.0,illinois,2016,1
16,1.0,0.0,0.0,illinois,2016,1
17,1.0,0.0,0.0,illinois,2016,1
18,36794.0,20580.0,0.0,illinois,2016,1
19,1.0,0.0,0.0,illinois,2016,1
2,1.0,0.0,0.0,illinois,2016,1
20,20142.0,25739.0,0.0,illinois,2016,0
21,1.0,0.0,0.0,illinois,2016,1
22,1.0,0.0,0.0,illinois,2016,1
23,1.0,0.0,0.0,illinois,2016,1
24,23079.0,5969.0,0.0,illinois,2016,1
25,1.0,0.0,0.0,illinois,2016,1
26,1.0,0.0,0.0,illinois,2016,1
27,1.0,0.0,0.0,illinois,2016,1
28,1.0,0.0,0.0,illinois,2016,1
29,1.0,0.0,0.0,illinois,2016,1
3,1.0,0.0,0.0,illinois,2016,1
30,1.0,0.0,0.0,illinois,2016,1
31,1.0,0.0,0.0,illinois,2016,1
32,1.0,0.0,0.0,illinois,2016,1
33,1.0,0.0,0.0,illinois,2016,1
34,1.0,0.0,0.0,illinois,2016,1
35,34506.0,18081.0,0.0,illinois,2016,1
36,1.0,0.0,0.0,illinois,2016,1
37,0.0,1.0,0.0,illinois,2016,0
38,1.0,0.0,0.0,illinois,2016,1
39,1.0,0.0,0.0,illinois,2016,1
4,1.0,0.0,0.0,illinois,2016,1
40,1.0,0.0,0.0,illinois,2016,1
41,0.0,1.0,0.0,illinois,2016,0
42,21560.0,33443.0,0.0,illinois,2016,0
43,1.0,0.0,0.0,illinois,2016,1
44,22102.0,13098.0,0.0,illinois,2016,1
45,22618.0,25876.0,0.0,illinois,2016,0
46,23369.0,16257.0,0.0,illinois,2016,1
47,0.0,1.0,0.0,illinois,2016,0
48,23676.0,30793.0,0.0,illinois,2016,0
49,0.0,1.0,0.0,illinois,2016,0
5,1.0,0.0,0.0,illinois,2016,1
50,20830.0,31659.0,0.0,illinois,2016,0
51,0.0,1.0,0.0,illinois,2016,0
52,0.0,1.0,0.0,illinois,2016,0
53,0.0,1.0,0.0,illinois,2016,0
54,0.0,1.0,0.0,illinois,2016,0
55,25717.0,17811.0,0.0,illinois,2016,1
56,24890.0,19693.0,0.0,illinois,2016,1
57,1.0,0.0,0.0,illinois,2016,1
58,29338.0,21756.0,0.0,illinois,2016,1
59,25908.0,16656.0,0.0,illinois,2016,1
6,1.0,0.0,0.0,illinois,2016,1
60,22402.0,6909.0,0.0,illinois,2016,1
61,19947.0,26692.0,0.0,illinois,2016,0
62,22050.0,19993.0,0.0,illinois,2016,1
63,19808.0,25699.0,0.0,illinois,2016,0
64,0.0,1.0,0.0,illinois,2016,0
65,0.0,1.0,0.0,illinois,2016,0
66,20083.0,27295.0,0.0,illinois,2016,0
67,1.0,0.0,0.0,illinois,2016,1
68,17655.0,31139.0,0.0,illinois,2016,0
69,16032.0,32961.0,0.0,illinois,2016,0
7,1.0,0.0,0.0,illinois,2016,1
70,0.0,1.0,0.0,illinois,2016,0
71,18082.0,30635.0,0.0,illinois,2016,0
72,25014.0,19342.0,0.0,illinois,2016,1
73,0.0,1.0,0.0,illinois,2016,0
74,18185.0,34567.0,0.0,illinois,2016,0
75,20833.0,29030.0,0.0,illinois,2016,0
76,22759.0,23557.0,0.0,illinois,2016,0
77,20806.0,8762.0,0.0,illinois,2016,1
78,1.0,0.0,0.0,illinois,2016,1
79,20450.0,23728.0,0.0,illinois,2016,0
8,1.0,0.0,0.0,illinois,2016,1
80,1.0,0.0,0.0,illinois,2016,1
81,25660.0,29406.0,0.0,illinois,2016,0
82,0.0,1.0,0.0,illinois,2016,0
83,1.0,0.0,0.0,illinois,2016,1
84,24183.0,14242.0,0.0,illinois,2016,1
85,1.0,0.0,0.0,illinois,2016,1
86,1.0,0.0,0.0,illinois,2016,1
87,0.0,1.0,0.0,illinois,2016,0
88,0.0,1.0,0.0,illinois,2016,0
89,0.0,1.0,0.0,illinois,2016,0
9,1.0,0.0,0.0,illinois,2016,1
90,0.0,1.0,0.0,illinois,2016,0
91,0.0,1.0,0.0,illinois,2016,0
92,1.0,0.0,0.0,illinois,2016,1
93,19163.0,22985.0,0.0,illinois,2016,0
94,12364.0,37408.0,0.0,illinois,2016,0
95,20898.0,27601.0,0.0,illinois,2016,0
96,1.0,0.0,0.0,illinois,2016,1
97,0.0,1.0,0.0,illinois,2016,0
98,1.0,0.0,0.0,illinois,2016,1
99,22188.0,35363.0,0.0,illinois,2016,0
1,15561.0,0.0,2242.0,indiana,2016,1
10,1.0,0.0,0.0,indiana,2016,1
100,14110.0,6894.0,0.0,indiana,2016,1
11,11852.0,18163.0,0.0,indiana,2016,0
12,15979.0,13246.0,0.0,indiana,2016,1
13,8167.0,18566.0,0.0,indiana,2016,0
14,1.0,0.0,0.0,indiana,2016,1
15,13581.0,16152.0,0.0,indiana,2016,0
16,7972.0,17652.0,0.0,indiana,2016,0
17,7826.0,16043.0,0.0,indiana,2016,0
18,6287.0,20055.0,0.0,indiana,2016,0
19,14895.0,15236.0,1288.0,indiana,2016,0
2,1.0,0.0,0.0,indiana,2016,1
20,10432.0,15398.0,1131.0,indiana,2016,0
21,7140.0,13275.0,1049.0,indiana,2016,0
22,5624.0,19254.0,0.0,indiana,2016,0
23,6642.0,15829.0,0.0,indiana,2016,0
24,0.0,29297.0,6450.0,indiana,2016,0
25,6948.0,19273.0,1731.0,indiana,2016,0
26,9980.0,11067.0,0.0,indiana,2016,0
27,1.0,0.0,0.0,indiana,2016,1
28,0.0,1.0,0.0,indiana,2016,0
29,0.0,1.0,0.0,indiana,2016,0
3,1.0,0.0,0.0,indiana,2016,1
30,10551.0,15997.0,0.0,indiana,2016,0
31,7952.0,15274.0,0.0,indiana,2016,0
32,7417.0,22112.0,0.0,indiana,2016,0
33,0.0,1.0,0.0,indiana,2016,0
34,12516.0,6533.0,0.0,indiana,2016,1
35,15643.0,14129.0,0.0,indiana,2016,1
36,14782.0,10405.0,0.0,indiana,2016,1
37,12592.0,22403.0,0.0,indiana,2016,0
38,0.0,18623.0,6303.0,indiana,2016,0
39,12640.0,23591.0,0.0,indiana,2016,0
4,14311.0,17272.0,0.0,indiana,2016,0
40,0.0,1.0,0.0,indiana,2016,0
41,5238.0,18500.0,3043.0,indiana,2016,0
42,11434.0,14901.0,0.0,indiana,2016,0
43,1.0,0.0,0.0,indiana,2016,1
44,8073.0,17927.0,0.0,indiana,2016,0
45,0.0,1.0,0.0,indiana,2016,0
46,9369.0,17333.0,0.0,indiana,2016,0
47,8059.0,22240.0,0.0,indiana,2016,0
48,7438.0,14710.0,0.0,indiana,2016,0
49,0.0,1.0,0.0,indiana,2016,0
5,0.0,1.0,0.0,indiana,2016,0
50,7181.0,19561.0,0.0,indiana,2016,0
51,0.0,1.0,0.0,indiana,2016,0
52,7009.0,21016.0,0.0,indiana,2016,0
53,6780.0,19964.0,1979.0,indiana,2016,0
54,0.0,17726.0,6605.0,indiana,2016,0
55,6295.0,20302.0,0.0,indiana,2016,0
56,9125.0,14463.0,0.0,indiana,2016,0
57,0.0,1.0,0.0,indiana,2016,0
58,9616.0,19213.0,0.0,indiana,2016,0
59,10205.0,16118.0,0.0,indiana,2016,0
6,1.0,0.0,0.0,indiana,2016,1
60,10882.0,18885.0,0.0,indiana,2016,0
61,15608.0,0.0,4208.0,indiana,2016,1
62,11589.0,16724.0,0.0,indiana,2016,0
63,7570.0,19228.0,0.0,indiana,2016,0
64,0.0,1.0,0.0,indiana,2016,0
65,10871.0,18290.0,0.0,indiana,2016,0
66,15939.0,10484.0,0.0,indiana,2016,1
67,6101.0,20492.0,0.0,indiana,2016,0
68,7457.0,22451.0,0.0,indiana,2016,0
69,0.0,1.0,0.0,indiana,2016,0
7,12165.0,11634.0,1471.0,indiana,2016,1
70,11020.0,20966.0,0.0,indiana,2016,0
71,18728.0,0.0,4578.0,indiana,2016,1
72,13511.0,18092.0,0.0,indiana,2016,0
73,6992.0,18722.0,0.0,indiana,2016,0
74,11156.0,16538.0,0.0,indiana,2016,0
75,9429.0,21146.0,0.0,indiana,2016,0
76,0.0,1.0,0.0,indiana,2016,0
77,12616.0,8614.0,0.0,indiana,2016,1
78,9704.0,19208.0,0.0,indiana,2016,0
79,0.0,1.0,0.0,indiana,2016,0
8,14747.0,12373.0,0.0,indiana,2016,1
80,1.0,0.0,0.0,indiana,2016,1
81,8938.0,13925.0,0.0,indiana,2016,0
82,5863.0,17833.0,0.0,indiana,2016,0
83,0.0,1.0,0.0,indiana,2016,0
84,10544.0,20559.0,0.0,indiana,2016,0
85,7006.0,19198.0,0.0,indiana,2016,0
86,22285.0,12049.0,1488.0,indiana,2016,1
87,17485.0,15982.0,0.0,indiana,2016,1
88,13059.0,24550.0,0.0,indiana,2016,0
89,11367.0,13683.0,0.0,indiana,2016,0
9,1.0,0.0,0.0,indiana,2016,1
90,9515.0,19019.0,1348.0,indiana,2016,0
91,0.0,1.0,0.0,indiana,2016,0
92,14000.0,8973.0,0.0,indiana,2016,1
93,8923.0,18407.0,0.0,indiana,2016,0
94,1.0,0.0,0.0,indiana,2016,1
95,18044.0,0.0,2640.0,indiana,2016,1
96,1.0,0.0,0.0,indiana,2016,1
97,9834.0,6300.0,0.0,indiana,2016,1
98,16354.0,3747.0,0.0,indiana,2016,1
99,1.0,0.0,0.0,indiana,2016,1
1,0.0,1.0,0.0,iowa,2016,0
10,0.0,1.0,0.0,iowa,2016,0
100,1.0,0.0,0.0,iowa,2016,1
11,4475.0,8279.0,0.0,iowa,2016,0
12,4369.0,10349.0,0.0,iowa,2016,0
13,7027.0,4365.0,0.0,iowa,2016,1
14,5365.0,5126.0,0.0,iowa,2016,1
15,5424.0,5056.0,0.0,iowa,2016,1
16,5120.0,6847.0,0.0,iowa,2016,0
17,3866.0,10712.0,0.0,iowa,2016,0
18,0.0,1.0,0.0,iowa,2016,0
19,6597.0,10393.0,0.0,iowa,2016,0
2,0.0,1.0,0.0,iowa,2016,0
20,4006.0,7204.0,985.0,iowa,2016,0
21,0.0,1.0,0.0,iowa,2016,0
22,0.0,1.0,0.0,iowa,2016,0
23,4061.0,10068.0,0.0,iowa,2016,0
24,0.0,1.0,0.0,iowa,2016,0
25,5850.0,11280.0,0.0,iowa,2016,0
26,9122.0,7769.0,0.0,iowa,2016,1
27,3885.0,9478.0,0.0,iowa,2016,0
28,5230.0,9593.0,0.0,iowa,2016,0
29,7903.0,5831.0,1758.0,iowa,2016,1
3,2848.0,12096.0,0.0,iowa,2016,0
30,6999.0,11442.0,0.0,iowa,2016,0
31,7160.0,5027.0,794.0,iowa,2016,1
32,7142.0,2920.0,466.0,iowa,2016,1
33,7785.0,0.0,2373.0,iowa,2016,1
34,1.0,0.0,0.0,iowa,2016,1
35,6458.0,0.0,2057.0,iowa,2016,1
36,10348.0,5853.0,0.0,iowa,2016,1
37,8954.0,12059.0,0.0,iowa,2016,0
38,7264.0,8793.0,183.0,iowa,2016,0
39,8549.0,11492.0,0.0,iowa,2016,0
4,0.0,9815.0,5838.0,iowa,2016,0
40,9660.0,7332.0,0.0,iowa,2016,1
41,1.0,0.0,0.0,iowa,2016,1
42,7948.0,9065.0,0.0,iowa,2016,0
43,8273.0,8809.0,0.0,iowa,2016,0
44,0.0,1.0,0.0,iowa,2016,0
45,9036.0,5730.0,1277.0,iowa,2016,1
46,1.0,0.0,0.0,iowa,2016,1
47,5983.0,9165.0,0.0,iowa,2016,0
48,5397.0,9829.0,0.0,iowa,2016,0
49,4382.0,9315.0,741.0,iowa,2016,0
5,3445.0,11774.0,0.0,iowa,2016,0
50,3901.0,11493.0,0.0,iowa,2016,0
51,5647.0,9408.0,0.0,iowa,2016,0
52,8160.0,6847.0,0.0,iowa,2016,1
53,8977.0,5869.0,0.0,iowa,2016,1
54,0.0,1.0,0.0,iowa,2016,0
55,6697.0,8943.0,0.0,iowa,2016,0
56,6605.0,7910.0,0.0,iowa,2016,0
57,8249.0,9023.0,0.0,iowa,2016,0
58,6296.0,9078.0,0.0,iowa,2016,0
59,8567.0,4891.0,2319.0,iowa,2016,1
6,5086.0,9655.0,0.0,iowa,2016,0
60,7267.0,10115.0,0.0,iowa,2016,0
61,1.0,0.0,0.0,iowa,2016,1
62,7113.0,3354.0,797.0,iowa,2016,1
63,6644.0,9927.0,0.0,iowa,2016,0
64,8288.0,5912.0,0.0,iowa,2016,1
65,9724.0,4881.0,0.0,iowa,2016,1
66,1.0,0.0,0.0,iowa,2016,1
67,6749.0,11248.0,0.0,iowa,2016,0
68,7921.0,9317.0,0.0,iowa,2016,0
69,1.0,0.0,0.0,iowa,2016,1
7,5608.0,9665.0,0.0,iowa,2016,0
70,8877.0,5698.0,1050.0,iowa,2016,1
71,1.0,0.0,0.0,iowa,2016,1
72,5841.0,9397.0,0.0,iowa,2016,0
73,0.0,1.0,0.0,iowa,2016,0
74,1.0,0.0,0.0,iowa,2016,1
75,4924.0,10448.0,0.0,iowa,2016,0
76,5907.0,9754.0,0.0,iowa,2016,0
77,10217.0,7461.0,0.0,iowa,2016,1
78,0.0,10138.0,2790.0,iowa,2016,0
79,0.0,1.0,0.0,iowa,2016,0
8,4701.0,10078.0,0.0,iowa,2016,0
80,5009.0,8557.0,497.0,iowa,2016,0
81,1.0,0.0,0.0,iowa,2016,1
82,1.0,0.0,0.0,iowa,2016,1
83,1.0,0.0,0.0,iowa,2016,1
84,4225.0,9636.0,0.0,iowa,2016,0
85,1.0,0.0,0.0,iowa,2016,1
86,1.0,0.0,0.0,iowa,2016,1
87,1.0,0.0,0.0,iowa,2016,1
88,5469.0,8619.0,0.0,iowa,2016,0
89,1.0,0.0,0.0,iowa,2016,1
9,7461.0,5562.0,0.0,iowa,2016,1
90,1.0,0.0,0.0,iowa,2016,1
91,6229.0,7293.0,0.0,iowa,2016,0
92,6782.0,8676.0,0.0,iowa,2016,0
93,8470.0,7865.0,0.0,iowa,2016,1
94,0.0,1.0,0.0,iowa,2016,0
95,7085.0,9868.0,0.0,iowa,2016,0
96,4950.0,9276.0,0.0,iowa,2016,0
97,6202.0,9345.0,1247.0,iowa,2016,0
98,8547.0,4306.0,0.0,iowa,2016,1
99,1.0,0.0,0.0,iowa,2016,1
1,0.0,1.0,0.0,kansas,2016,0
10,1.0,0.0,0.0,kansas,2016,1
100,3936.0,7211.0,0.0,kansas,2016,0
101,2851.0,8121.0,0.0,kansas,2016,0
102,3132.0,2503.0,0.0,kansas,2016,1
103,1.0,0.0,0.0,kansas,2016,1
