district,native,foreign born,state
3,0.9685,0.0315,ohio
4,0.9878,0.0122,ohio
5,0.9889,0.0111,ohio
6,0.9025,0.0975,ohio
7,0.9281,0.0719,ohio
8,0.9418,0.0582,ohio
9,0.9327,0.0673,ohio
10,0.9381,0.0619,ohio
11,0.9741,0.0259,ohio
12,0.9423,0.0577,ohio
13,0.9282,0.0718,ohio
14,0.9117,0.0883,ohio
15,0.9133,0.0867,ohio
16,0.9223,0.0777,ohio
17,0.9232,0.0768,ohio
18,0.934,0.066,ohio
19,0.9289,0.0711,ohio
20,0.9194,0.0806,ohio
21,0.8558,0.1442,ohio
22,0.8136,0.1864,ohio
23,0.9163,0.0837,ohio
24,0.9229,0.0771,ohio
25,0.8788,0.1212,ohio
26,0.9292,0.0708,ohio
27,0.9385,0.0615,ohio
28,0.9084,0.0916,ohio
29,0.9711,0.0289,ohio
30,0.9764,0.0236,ohio
31,0.944,0.056,ohio
32,0.9549,0.0451,ohio
33,0.9537,0.0463,ohio
34,0.9323,0.0677,ohio
35,0.9625,0.0375,ohio
36,0.9658,0.0342,ohio
37,0.9437,0.0563,ohio
38,0.965,0.035,ohio
39,0.9692,0.0308,ohio
40,0.9475,0.0525,ohio
41,0.9564,0.0436,ohio
42,0.939,0.061,ohio
43,0.9829,0.0171,ohio
44,0.9636,0.0364,ohio
45,0.9729,0.0271,ohio
46,0.9654,0.0346,ohio
47,0.9613,0.0387,ohio
48,0.9699,0.0301,ohio
49,0.9806,0.0194,ohio
50,0.9836,0.0164,ohio
51,0.9454,0.0546,ohio
52,0.9174,0.0826,ohio
53,0.973,0.027,ohio
54,0.9098,0.0902,ohio
55,0.9692,0.0308,ohio
56,0.9717,0.0283,ohio
57,0.9729,0.0271,ohio
58,0.9716,0.0284,ohio
59,0.9714,0.0286,ohio
60,0.9423,0.0577,ohio
61,0.9492,0.0508,ohio
62,0.9751,0.0249,ohio
63,0.9848,0.0152,ohio
64,0.9871,0.0129,ohio
65,0.9733,0.0267,ohio
66,0.9907,0.0093,ohio
67,0.9315,0.0685,ohio
68,0.9642,0.0358,ohio
69,0.9726,0.0274,ohio
70,0.9761,0.0239,ohio
71,0.9768,0.0232,ohio
72,0.9925,0.0075,ohio
73,0.9363,0.0637,ohio
74,0.9874,0.0126,ohio
75,0.9569,0.0431,ohio
76,0.9709,0.0291,ohio
77,0.9686,0.0314,ohio
78,0.9915,0.0085,ohio
79,0.9792,0.0208,ohio
80,0.9851,0.0149,ohio
81,0.9888,0.0112,ohio
82,0.9867,0.0133,ohio
83,0.974,0.026,ohio
84,0.9903,0.0097,ohio
85,0.9848,0.0152,ohio
86,0.9766,0.0234,ohio
87,0.9915,0.0085,ohio
88,0.9854,0.0146,ohio
89,0.9835,0.0165,ohio
90,0.9914,0.0086,ohio
91,0.9919,0.0081,ohio
92,0.9892,0.0108,ohio
93,0.9915,0.0085,ohio
94,0.9717,0.0283,ohio
95,0.9892,0.0108,ohio
96,0.9895,0.0105,ohio
97,0.9888,0.0112,ohio
98,0.9869,0.0131,ohio
99,0.9849,0.0151,ohio
1,0.9777,0.0223,oklahoma
2,0.9827,0.0173,oklahoma
3,0.9562,0.0438,oklahoma
4,0.9735,0.0265,oklahoma
5,0.9784,0.0216,oklahoma
6,0.9845,0.0155,oklahoma
7,0.9809,0.0191,oklahoma
8,0.9877,0.0123,oklahoma
9,0.9777,0.0223,oklahoma
10,0.9636,0.0364,oklahoma
11,0.9691,0.0309,oklahoma
12,0.9831,0.0169,oklahoma
13,0.9833,0.0167,oklahoma
14,0.9633,0.0367,oklahoma
15,0.9882,0.0118,oklahoma
16,0.9863,0.0137,oklahoma
17,0.9852,0.0148,oklahoma
18,0.983,0.017,oklahoma
19,0.9882,0.0118,oklahoma
20,0.9721,0.0279,oklahoma
21,0.9781,0.0219,oklahoma
22,0.983,0.017,oklahoma
23,0.8381,0.1619,oklahoma
24,0.9869,0.0131,oklahoma
25,0.9741,0.0259,oklahoma
26,0.9771,0.0229,oklahoma
27,0.9913,0.0087,oklahoma
28,0.9844,0.0156,oklahoma
29,0.9897,0.0103,oklahoma
30,0.9678,0.0322,oklahoma
31,0.9712,0.0288,oklahoma
32,0.9907,0.0093,oklahoma
33,0.9535,0.0465,oklahoma
34,0.9164,0.0836,oklahoma
35,0.9859,0.0141,oklahoma
36,0.9855,0.0145,oklahoma
37,0.9759,0.0241,oklahoma
38,0.9823,0.0177,oklahoma
39,0.9453,0.0547,oklahoma
40,0.8959,0.1041,oklahoma
41,0.9658,0.0342,oklahoma
42,0.9711,0.0289,oklahoma
43,0.9445,0.0555,oklahoma
44,0.9093,0.0907,oklahoma
45,0.9388,0.0612,oklahoma
46,0.94,0.06,oklahoma
47,0.9579,0.0421,oklahoma
48,0.9709,0.0291,oklahoma
49,0.9531,0.0469,oklahoma
50,0.9686,0.0314,oklahoma
51,0.9815,0.0185,oklahoma
52,0.9447,0.0553,oklahoma
53,0.9497,0.0503,oklahoma
54,0.9419,0.0581,oklahoma
55,0.9731,0.0269,oklahoma
56,0.9812,0.0188,oklahoma
57,0.9432,0.0568,oklahoma
58,0.9604,0.0396,oklahoma
59,0.9466,0.0534,oklahoma
60,0.9423,0.0577,oklahoma
61,0.8259,0.1741,oklahoma
62,0.9348,0.0652,oklahoma
63,0.9553,0.0447,oklahoma
64,0.942,0.058,oklahoma
65,0.9739,0.0261,oklahoma
66,0.9785,0.0215,oklahoma
67,0.9388,0.0612,oklahoma
68,0.9557,0.0443,oklahoma
69,0.9138,0.0862,oklahoma
70,0.9538,0.0462,oklahoma
71,0.9101,0.0899,oklahoma
72,0.8767,0.1233,oklahoma
73,0.938,0.062,oklahoma
74,0.9602,0.0398,oklahoma
75,0.8186,0.1814,oklahoma
76,0.9114,0.0886,oklahoma
77,0.8756,0.1244,oklahoma
78,0.9032,0.0968,oklahoma
79,0.8938,0.1062,oklahoma
80,0.9654,0.0346,oklahoma
81,0.927,0.073,oklahoma
82,0.9222,0.0778,oklahoma
83,0.9056,0.0944,oklahoma
84,0.8502,0.1498,oklahoma
85,0.9422,0.0578,oklahoma
86,0.9734,0.0266,oklahoma
87,0.8522,0.1478,oklahoma
88,0.8312,0.1688,oklahoma
89,0.6797,0.3203,oklahoma
90,0.8507,0.1493,oklahoma
91,0.9078,0.0922,oklahoma
92,0.7992,0.2008,oklahoma
93,0.776,0.224,oklahoma
94,0.9442,0.0558,oklahoma
95,0.9637,0.0363,oklahoma
96,0.9713,0.0287,oklahoma
97,0.9765,0.0235,oklahoma
98,0.9492,0.0508,oklahoma
99,0.9229,0.0771,oklahoma
100,0.908,0.092,oklahoma
101,0.9664,0.0336,oklahoma
1,0.9648,0.0352,oregon
2,0.9712,0.0288,oregon
3,0.9612,0.0388,oregon
4,0.9648,0.0352,oregon
5,0.9321,0.0679,oregon
6,0.9237,0.0763,oregon
7,0.9779,0.0221,oregon
8,0.9394,0.0606,oregon
9,0.9638,0.0362,oregon
10,0.9504,0.0496,oregon
11,0.949,0.051,oregon
12,0.9378,0.0622,oregon
13,0.9283,0.0717,oregon
14,0.9282,0.0718,oregon
15,0.9477,0.0523,oregon
16,0.886,0.114,oregon
17,0.9666,0.0334,oregon
18,0.9218,0.0782,oregon
19,0.923,0.077,oregon
20,0.905,0.095,oregon
21,0.8503,0.1497,oregon
22,0.7537,0.2463,oregon
23,0.9495,0.0505,oregon
24,0.8817,0.1183,oregon
25,0.9073,0.0927,oregon
26,0.8947,0.1053,oregon
27,0.8486,0.1514,oregon
28,0.8111,0.1889,oregon
29,0.8125,0.1875,oregon
30,0.8049,0.1951,oregon
31,0.9456,0.0544,oregon
32,0.9486,0.0514,oregon
33,0.7933,0.2067,oregon
34,0.7952,0.2048,oregon
35,0.8771,0.1229,oregon
36,0.8831,0.1169,oregon
37,0.8979,0.1021,oregon
38,0.8997,0.1003,oregon
39,0.9382,0.0618,oregon
40,0.9418,0.0582,oregon
41,0.9415,0.0585,oregon
42,0.9269,0.0731,oregon
43,0.9218,0.0782,oregon
44,0.8648,0.1352,oregon
45,0.8892,0.1108,oregon
46,0.8424,0.1576,oregon
47,0.759,0.241,oregon
48,0.821,0.179,oregon
49,0.8374,0.1626,oregon
50,0.8378,0.1622,oregon
51,0.8105,0.1895,oregon
52,0.9091,0.0909,oregon
53,0.9607,0.0393,oregon
54,0.9516,0.0484,oregon
55,0.9704,0.0296,oregon
56,0.948,0.052,oregon
57,0.8451,0.1549,oregon
58,0.9739,0.0261,oregon
59,0.9396,0.0604,oregon
60,0.9366,0.0634,oregon
1,0.9182,0.0818,pennsylvania
2,0.9513,0.0487,pennsylvania
3,0.9536,0.0464,pennsylvania
4,0.9808,0.0192,pennsylvania
5,0.9683,0.0317,pennsylvania
6,0.9835,0.0165,pennsylvania
7,0.9828,0.0172,pennsylvania
8,0.9904,0.0096,pennsylvania
9,0.9858,0.0142,pennsylvania
10,0.9875,0.0125,pennsylvania
11,0.9886,0.0114,pennsylvania
12,0.9632,0.0368,pennsylvania
13,0.9219,0.0781,pennsylvania
14,0.9875,0.0125,pennsylvania
15,0.9872,0.0128,pennsylvania
16,0.9787,0.0213,pennsylvania
17,0.9867,0.0133,pennsylvania
18,0.822,0.178,pennsylvania
19,0.9526,0.0474,pennsylvania
20,0.9675,0.0325,pennsylvania
21,0.9361,0.0639,pennsylvania
22,0.8569,0.1431,pennsylvania
23,0.8131,0.1869,pennsylvania
24,0.9368,0.0632,pennsylvania
25,0.9555,0.0445,pennsylvania
26,0.964,0.036,pennsylvania
27,0.9414,0.0586,pennsylvania
28,0.9129,0.0871,pennsylvania
29,0.913,0.087,pennsylvania
30,0.9583,0.0417,pennsylvania
31,0.8976,0.1024,pennsylvania
32,0.9685,0.0315,pennsylvania
33,0.9784,0.0216,pennsylvania
34,0.9563,0.0437,pennsylvania
35,0.9807,0.0193,pennsylvania
36,0.9519,0.0481,pennsylvania
37,0.9788,0.0212,pennsylvania
38,0.9509,0.0491,pennsylvania
39,0.9836,0.0164,pennsylvania
40,0.9461,0.0539,pennsylvania
41,0.9533,0.0467,pennsylvania
42,0.9086,0.0914,pennsylvania
43,0.949,0.051,pennsylvania
44,0.9345,0.0655,pennsylvania
45,0.9528,0.0472,pennsylvania
46,0.9651,0.0349,pennsylvania
47,0.95,0.05,pennsylvania
48,0.9716,0.0284,pennsylvania
49,0.9886,0.0114,pennsylvania
50,0.9938,0.0062,pennsylvania
51,0.9896,0.0104,pennsylvania
52,0.9909,0.0091,pennsylvania
53,0.8697,0.1303,pennsylvania
54,0.9787,0.0213,pennsylvania
55,0.9914,0.0086,pennsylvania
56,0.9868,0.0132,pennsylvania
57,0.9799,0.0201,pennsylvania
58,0.9846,0.0154,pennsylvania
59,0.9907,0.0093,pennsylvania
60,0.9915,0.0085,pennsylvania
61,0.8751,0.1249,pennsylvania
62,0.9782,0.0218,pennsylvania
63,0.9897,0.0103,pennsylvania
64,0.9927,0.0073,pennsylvania
65,0.9891,0.0109,pennsylvania
66,0.9949,0.0051,pennsylvania
67,0.985,0.015,pennsylvania
68,0.9888,0.0112,pennsylvania
69,0.9903,0.0097,pennsylvania
70,0.8557,0.1443,pennsylvania
71,0.988,0.012,pennsylvania
72,0.9869,0.0131,pennsylvania
73,0.9654,0.0346,pennsylvania
74,0.9142,0.0858,pennsylvania
75,0.9914,0.0086,pennsylvania
76,0.9867,0.0133,pennsylvania
77,0.8662,0.1338,pennsylvania
78,0.9937,0.0063,pennsylvania
79,0.9896,0.0104,pennsylvania
80,0.9874,0.0126,pennsylvania
81,0.9758,0.0242,pennsylvania
82,0.9873,0.0127,pennsylvania
83,0.9834,0.0166,pennsylvania
84,0.9804,0.0196,pennsylvania
85,0.9782,0.0218,pennsylvania
86,0.9764,0.0236,pennsylvania
87,0.9064,0.0936,pennsylvania
88,0.9494,0.0506,pennsylvania
89,0.9526,0.0474,pennsylvania
90,0.9733,0.0267,pennsylvania
91,0.9704,0.0296,pennsylvania
92,0.9765,0.0235,pennsylvania
93,0.9643,0.0357,pennsylvania
94,0.9632,0.0368,pennsylvania
95,0.9446,0.0554,pennsylvania
96,0.8996,0.1004,pennsylvania
97,0.9347,0.0653,pennsylvania
98,0.9773,0.0227,pennsylvania
99,0.9637,0.0363,pennsylvania
100,0.9755,0.0245,pennsylvania
101,0.9481,0.0519,pennsylvania
102,0.9736,0.0264,pennsylvania
103,0.8925,0.1075,pennsylvania
104,0.9559,0.0441,pennsylvania
105,0.9256,0.0744,pennsylvania
106,0.9248,0.0752,pennsylvania
107,0.9804,0.0196,pennsylvania
108,0.9877,0.0123,pennsylvania
109,0.9759,0.0241,pennsylvania
110,0.9856,0.0144,pennsylvania
111,0.9773,0.0227,pennsylvania
112,0.9232,0.0768,pennsylvania
113,0.9334,0.0666,pennsylvania
114,0.9806,0.0194,pennsylvania
115,0.8644,0.1356,pennsylvania
116,0.8657,0.1343,pennsylvania
117,0.9882,0.0118,pennsylvania
118,0.9758,0.0242,pennsylvania
119,0.9485,0.0515,pennsylvania
120,0.9752,0.0248,pennsylvania
121,0.9393,0.0607,pennsylvania
122,0.9719,0.0281,pennsylvania
123,0.9762,0.0238,pennsylvania
124,0.9805,0.0195,pennsylvania
125,0.9915,0.0085,pennsylvania
126,0.8819,0.1181,pennsylvania
127,0.8139,0.1861,pennsylvania
128,0.9577,0.0423,pennsylvania
129,0.9525,0.0475,pennsylvania
130,0.9723,0.0277,pennsylvania
131,0.9619,0.0381,pennsylvania
132,0.8246,0.1754,pennsylvania
133,0.8999,0.1001,pennsylvania
134,0.933,0.067,pennsylvania
135,0.9113,0.0887,pennsylvania
136,0.9031,0.0969,pennsylvania
137,0.9346,0.0654,pennsylvania
138,0.9373,0.0627,pennsylvania
139,0.9429,0.0571,pennsylvania
140,0.9452,0.0548,pennsylvania
141,0.9116,0.0884,pennsylvania
142,0.9193,0.0807,pennsylvania
143,0.9529,0.0471,pennsylvania
144,0.9187,0.0813,pennsylvania
145,0.9594,0.0406,pennsylvania
146,0.9512,0.0488,pennsylvania
147,0.961,0.039,pennsylvania
148,0.919,0.081,pennsylvania
149,0.8387,0.1613,pennsylvania
150,0.8974,0.1026,pennsylvania
151,0.8788,0.1212,pennsylvania
152,0.8797,0.1203,pennsylvania
153,0.9064,0.0936,pennsylvania
154,0.8964,0.1036,pennsylvania
155,0.9131,0.0869,pennsylvania
156,0.9322,0.0678,pennsylvania
157,0.878,0.122,pennsylvania
158,0.8825,0.1175,pennsylvania
159,0.9571,0.0429,pennsylvania
160,0.8883,0.1117,pennsylvania
161,0.9468,0.0532,pennsylvania
162,0.935,0.065,pennsylvania
163,0.9131,0.0869,pennsylvania
164,0.7479,0.2521,pennsylvania
165,0.9014,0.0986,pennsylvania
166,0.9135,0.0865,pennsylvania
167,0.8908,0.1092,pennsylvania
168,0.9169,0.0831,pennsylvania
169,0.9729,0.0271,pennsylvania
170,0.7447,0.2553,pennsylvania
171,0.9541,0.0459,pennsylvania
172,0.8003,0.1997,pennsylvania
173,0.9351,0.0649,pennsylvania
174,0.7571,0.2429,pennsylvania
175,0.8822,0.1178,pennsylvania
176,0.9062,0.0938,pennsylvania
177,0.8847,0.1153,pennsylvania
178,0.9045,0.0955,pennsylvania
179,0.835,0.165,pennsylvania
180,0.8949,0.1051,pennsylvania
181,0.9277,0.0723,pennsylvania
182,0.8451,0.1549,pennsylvania
183,0.9472,0.0528,pennsylvania
184,0.774,0.226,pennsylvania
185,0.8522,0.1478,pennsylvania
186,0.8922,0.1078,pennsylvania
187,0.9405,0.0595,pennsylvania
188,0.8649,0.1351,pennsylvania
189,0.9082,0.0918,pennsylvania
190,0.9312,0.0688,pennsylvania
191,0.8598,0.1402,pennsylvania
192,0.9224,0.0776,pennsylvania
193,0.9571,0.0429,pennsylvania
194,0.9279,0.0721,pennsylvania
195,0.9395,0.0605,pennsylvania
196,0.9791,0.0209,pennsylvania
197,0.8903,0.1097,pennsylvania
198,0.9674,0.0326,pennsylvania
199,0.9479,0.0521,pennsylvania
200,0.9434,0.0566,pennsylvania
201,0.9263,0.0737,pennsylvania
202,0.7358,0.2642,pennsylvania
203,0.8236,0.1764,pennsylvania
1,0.8252,0.1748,rhode island
2,0.7771,0.2229,rhode island
3,0.733,0.267,rhode island
4,0.8307,0.1693,rhode island
5,0.8192,0.1808,rhode island
6,0.8552,0.1448,rhode island
7,0.7059,0.2941,rhode island
8,0.7218,0.2782,rhode island
9,0.651,0.349,rhode island
10,0.4779,0.5221,rhode island
11,0.5885,0.4115,rhode island
12,0.6374,0.3626,rhode island
13,0.6084,0.3916,rhode island
14,0.7695,0.2305,rhode island
15,0.9218,0.0782,rhode island
16,0.8925,0.1075,rhode island
17,0.8233,0.1767,rhode island
18,0.8503,0.1497,rhode island
19,0.9172,0.0828,rhode island
20,0.9298,0.0702,rhode island
21,0.9334,0.0666,rhode island
22,0.9576,0.0424,rhode island
23,0.9424,0.0576,rhode island
24,0.9187,0.0813,rhode island
25,0.9447,0.0553,rhode island
26,0.9176,0.0824,rhode island
27,0.9457,0.0543,rhode island
28,0.9676,0.0324,rhode island
29,0.9619,0.0381,rhode island
30,0.9259,0.0741,rhode island
31,0.9501,0.0499,rhode island
32,0.9516,0.0484,rhode island
33,0.9605,0.0395,rhode island
34,0.9702,0.0298,rhode island
35,0.9468,0.0532,rhode island
36,0.9734,0.0266,rhode island
37,0.935,0.065,rhode island
38,0.9589,0.0411,rhode island
39,0.966,0.034,rhode island
40,0.9783,0.0217,rhode island
41,0.9346,0.0654,rhode island
42,0.8882,0.1118,rhode island
43,0.9248,0.0752,rhode island
44,0.9448,0.0552,rhode island
45,0.903,0.097,rhode island
46,0.9118,0.0882,rhode island
47,0.9825,0.0175,rhode island
48,0.9609,0.0391,rhode island
49,0.8969,0.1031,rhode island
50,0.9037,0.0963,rhode island
51,0.8546,0.1454,rhode island
52,0.9426,0.0574,rhode island
53,0.9588,0.0412,rhode island
54,0.8854,0.1146,rhode island
55,0.8584,0.1416,rhode island
56,0.623,0.377,rhode island
57,0.7531,0.2469,rhode island
58,0.7127,0.2873,rhode island
59,0.6911,0.3089,rhode island
60,0.742,0.258,rhode island
61,0.8481,0.1519,rhode island
62,0.7902,0.2098,rhode island
63,0.8493,0.1507,rhode island
64,0.7719,0.2281,rhode island
65,0.8568,0.1432,rhode island
66,0.9219,0.0781,rhode island
67,0.9041,0.0959,rhode island
68,0.9307,0.0693,rhode island
69,0.8747,0.1253,rhode island
70,0.9489,0.0511,rhode island
71,0.9498,0.0502,rhode island
72,0.9383,0.0617,rhode island
73,0.9243,0.0757,rhode island
74,0.9008,0.0992,rhode island
75,0.9003,0.0997,rhode island
1,0.9649,0.0351,south carolina
2,0.9602,0.0398,south carolina
3,0.9299,0.0701,south carolina
4,0.9828,0.0172,south carolina
5,0.9723,0.0277,south carolina
6,0.9587,0.0413,south carolina
7,0.99,0.01,south carolina
8,0.9759,0.0241,south carolina
9,0.9726,0.0274,south carolina
10,0.9546,0.0454,south carolina
11,0.9824,0.0176,south carolina
12,0.9446,0.0554,south carolina
13,0.9761,0.0239,south carolina
14,0.9739,0.0261,south carolina
15,0.8885,0.1115,south carolina
16,0.967,0.033,south carolina
17,0.9647,0.0353,south carolina
18,0.9342,0.0658,south carolina
19,0.8781,0.1219,south carolina
20,0.9122,0.0878,south carolina
21,0.9034,0.0966,south carolina
22,0.9016,0.0984,south carolina
23,0.9101,0.0899,south carolina
24,0.9296,0.0704,south carolina
25,0.9506,0.0494,south carolina
26,0.9173,0.0827,south carolina
27,0.9136,0.0864,south carolina
28,0.9359,0.0641,south carolina
29,0.9696,0.0304,south carolina
30,0.9811,0.0189,south carolina
31,0.9237,0.0763,south carolina
32,0.943,0.057,south carolina
33,0.9671,0.0329,south carolina
34,0.9243,0.0757,south carolina
35,0.9283,0.0717,south carolina
36,0.9166,0.0834,south carolina
37,0.9279,0.0721,south carolina
38,0.9538,0.0462,south carolina
39,0.9356,0.0644,south carolina
40,0.9543,0.0457,south carolina
41,0.9734,0.0266,south carolina
42,0.99,0.01,south carolina
43,0.9901,0.0099,south carolina
44,0.9704,0.0296,south carolina
45,0.9504,0.0496,south carolina
46,0.9573,0.0427,south carolina
47,0.9588,0.0412,south carolina
48,0.9339,0.0661,south carolina
49,0.9808,0.0192,south carolina
50,0.9815,0.0185,south carolina
51,0.965,0.035,south carolina
52,0.9811,0.0189,south carolina
53,0.9691,0.0309,south carolina
54,0.9738,0.0262,south carolina
55,0.9728,0.0272,south carolina
56,0.9402,0.0598,south carolina
57,0.9785,0.0215,south carolina
58,0.9706,0.0294,south carolina
59,0.9844,0.0156,south carolina
60,0.9799,0.0201,south carolina
61,0.9847,0.0153,south carolina
62,0.9842,0.0158,south carolina
63,0.9514,0.0486,south carolina
64,0.9852,0.0148,south carolina
65,0.9791,0.0209,south carolina
66,0.9793,0.0207,south carolina
67,0.9659,0.0341,south carolina
68,0.92,0.08,south carolina
69,0.9498,0.0502,south carolina
70,0.9629,0.0371,south carolina
71,0.9497,0.0503,south carolina
72,0.9224,0.0776,south carolina
73,0.9714,0.0286,south carolina
74,0.9671,0.0329,south carolina
75,0.9261,0.0739,south carolina
76,0.9367,0.0633,south carolina
77,0.9478,0.0522,south carolina
78,0.9335,0.0665,south carolina
79,0.9576,0.0424,south carolina
80,0.9729,0.0271,south carolina
81,0.9571,0.0429,south carolina
82,0.9599,0.0401,south carolina
83,0.9532,0.0468,south carolina
84,0.9527,0.0473,south carolina
85,0.9567,0.0433,south carolina
86,0.9627,0.0373,south carolina
87,0.9531,0.0469,south carolina
88,0.965,0.035,south carolina
89,0.9088,0.0912,south carolina
90,0.9866,0.0134,south carolina
91,0.9891,0.0109,south carolina
92,0.9459,0.0541,south carolina
93,0.969,0.031,south carolina
94,0.9682,0.0318,south carolina
95,0.9688,0.0312,south carolina
96,0.9653,0.0347,south carolina
97,0.9601,0.0399,south carolina
98,0.9377,0.0623,south carolina
99,0.9455,0.0545,south carolina
100,0.9659,0.0341,south carolina
101,0.9836,0.0164,south carolina
102,0.9864,0.0136,south carolina
103,0.984,0.016,south carolina
104,0.9441,0.0559,south carolina
105,0.965,0.035,south carolina
106,0.9554,0.0446,south carolina
107,0.8583,0.1417,south carolina
108,0.9723,0.0277,south carolina
109,0.9288,0.0712,south carolina
110,0.954,0.046,south carolina
111,0.9654,0.0346,south carolina
112,0.954,0.046,south carolina
113,0.9277,0.0723,south carolina
114,0.9527,0.0473,south carolina
115,0.9638,0.0362,south carolina
116,0.9591,0.0409,south carolina
117,0.9392,0.0608,south carolina
118,0.8564,0.1436,south carolina
119,0.9645,0.0355,south carolina
120,0.9139,0.0861,south carolina
121,0.9754,0.0246,south carolina
122,0.9732,0.0268,south carolina
123,0.8625,0.1375,south carolina
124,0.954,0.046,south carolina
1,0.9839,0.0161,tennessee
2,0.9842,0.0158,tennessee
3,0.9866,0.0134,tennessee
4,0.9849,0.0151,tennessee
5,0.9872,0.0128,tennessee
6,0.9661,0.0339,tennessee
7,0.9629,0.0371,tennessee
8,0.9769,0.0231,tennessee
9,0.99,0.01,tennessee
10,0.9389,0.0611,tennessee
11,0.9839,0.0161,tennessee
12,0.9392,0.0608,tennessee
13,0.94,0.06,tennessee
14,0.9313,0.0687,tennessee
15,0.9603,0.0397,tennessee
16,0.975,0.025,tennessee
17,0.9775,0.0225,tennessee
18,0.9154,0.0846,tennessee
19,0.9828,0.0172,tennessee
20,0.963,0.037,tennessee
21,0.9518,0.0482,tennessee
22,0.9785,0.0215,tennessee
23,0.973,0.027,tennessee
24,0.9362,0.0638,tennessee
25,0.9704,0.0296,tennessee
26,0.9665,0.0335,tennessee
27,0.9685,0.0315,tennessee
28,0.9691,0.0309,tennessee
29,0.9352,0.0648,tennessee
30,0.9163,0.0837,tennessee
31,0.9833,0.0167,tennessee
32,0.9633,0.0367,tennessee
33,0.9665,0.0335,tennessee
34,0.9374,0.0626,tennessee
35,0.9857,0.0143,tennessee
36,0.9948,0.0052,tennessee
37,0.9131,0.0869,tennessee
38,0.986,0.014,tennessee
39,0.9797,0.0203,tennessee
40,0.9747,0.0253,tennessee
41,0.9916,0.0084,tennessee
42,0.9444,0.0556,tennessee
43,0.9728,0.0272,tennessee
44,0.9585,0.0415,tennessee
45,0.9646,0.0354,tennessee
46,0.9642,0.0358,tennessee
47,0.9712,0.0288,tennessee
48,0.9466,0.0534,tennessee
49,0.9224,0.0776,tennessee
50,0.9268,0.0732,tennessee
51,0.9265,0.0735,tennessee
52,0.7816,0.2184,tennessee
53,0.7812,0.2188,tennessee
54,0.9586,0.0414,tennessee
55,0.8987,0.1013,tennessee
56,0.9252,0.0748,tennessee
57,0.954,0.046,tennessee
58,0.9418,0.0582,tennessee
59,0.7521,0.2479,tennessee
60,0.9074,0.0926,tennessee
61,0.9172,0.0828,tennessee
62,0.9477,0.0523,tennessee
63,0.9397,0.0603,tennessee
64,0.9595,0.0405,tennessee
65,0.9374,0.0626,tennessee
66,0.9648,0.0352,tennessee
67,0.9395,0.0605,tennessee
68,0.9608,0.0392,tennessee
69,0.979,0.021,tennessee
70,0.9795,0.0205,tennessee
71,0.9851,0.0149,tennessee
72,0.9853,0.0147,tennessee
73,0.9719,0.0281,tennessee
74,0.967,0.033,tennessee
75,0.9817,0.0183,tennessee
76,0.981,0.019,tennessee
77,0.9825,0.0175,tennessee
78,0.9793,0.0207,tennessee
79,0.9891,0.0109,tennessee
80,0.9816,0.0184,tennessee
81,0.9858,0.0142,tennessee
82,0.977,0.023,tennessee
83,0.9215,0.0785,tennessee
84,0.9447,0.0553,tennessee
85,0.9463,0.0537,tennessee
86,0.9611,0.0389,tennessee
87,0.9313,0.0687,tennessee
88,0.9628,0.0372,tennessee
89,0.9515,0.0485,tennessee
90,0.9583,0.0417,tennessee
91,0.9426,0.0574,tennessee
92,0.9836,0.0164,tennessee
93,0.9348,0.0652,tennessee
94,0.9847,0.0153,tennessee
95,0.927,0.073,tennessee
96,0.9238,0.0762,tennessee
97,0.9293,0.0707,tennessee
98,0.9087,0.0913,tennessee
99,0.9429,0.0571,tennessee
1,0.957,0.043,texas
2,0.9359,0.0641,texas
3,0.8777,0.1223,texas
4,0.9291,0.0709,texas
5,0.9219,0.0781,texas
6,0.9124,0.0876,texas
7,0.9251,0.0749,texas
8,0.918,0.082,texas
9,0.9494,0.0506,texas
10,0.9188,0.0812,texas
11,0.9152,0.0848,texas
12,0.9134,0.0866,texas
13,0.9183,0.0817,texas
14,0.8576,0.1424,texas
15,0.864,0.136,texas
16,0.8674,0.1326,texas
17,0.9016,0.0984,texas
18,0.9263,0.0737,texas
19,0.9674,0.0326,texas
20,0.9375,0.0625,texas
21,0.934,0.066,texas
22,0.8761,0.1239,texas
23,0.8917,0.1083,texas
24,0.9129,0.0871,texas
25,0.9002,0.0998,texas
26,0.6958,0.3042,texas
27,0.778,0.222,texas
28,0.701,0.299,texas
29,0.8421,0.1579,texas
30,0.9401,0.0599,texas
31,0.8295,0.1705,texas
32,0.9191,0.0809,texas
33,0.8659,0.1341,texas
34,0.9167,0.0833,texas
35,0.7623,0.2377,texas
36,0.6627,0.3373,texas
37,0.7133,0.2867,texas
38,0.7643,0.2357,texas
39,0.7518,0.2482,texas
40,0.7542,0.2458,texas
41,0.7303,0.2697,texas
42,0.7383,0.2617,texas
43,0.9418,0.0582,texas
44,0.9308,0.0692,texas
45,0.9211,0.0789,texas
46,0.7602,0.2398,texas
47,0.8777,0.1223,texas
48,0.8741,0.1259,texas
49,0.8609,0.1391,texas
50,0.7932,0.2068,texas
51,0.7834,0.2166,texas
52,0.8709,0.1291,texas
53,0.9417,0.0583,texas
54,0.918,0.082,texas
55,0.9226,0.0774,texas
56,0.9212,0.0788,texas
57,0.9323,0.0677,texas
58,0.9382,0.0618,texas
